collateral_id,cached_path,live_url,capture_date,provider,layer,tile_z,tile_x,tile_y,mean_luminance,fetched_at
MY-SA-005,/cache/thumbs/MY-SA-005-a0c247b3b0.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2013/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2013,156.4,2026-09-08T19:00:48+00:00
MY-SA-006,/cache/thumbs/MY-SA-006-1b9bcebba8.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2013/3202.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3202,2013,181.3,2026-09-08T19:00:48+00:00
MY-SA-007,/cache/thumbs/MY-SA-007-a0c247b3b0.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2013/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2013,156.4,2026-09-08T19:00:48+00:00
MY-SA-008,/cache/thumbs/MY-SA-008-a0c247b3b0.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2013/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2013,156.4,2026-09-08T19:00:48+00:00
MY-SA-009,/cache/thumbs/MY-SA-009-216ce22e03.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2012,142.3,2026-09-08T19:00:48+00:00
MY-SA-010,/cache/thumbs/MY-SA-010-216ce22e03.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3203.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3203,2012,142.3,2026-09-08T19:00:48+00:00
MY-KL-001,/cache/thumbs/MY-KL-001-0b6911dd6b.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3205.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3205,2012,130.2,2026-09-08T19:00:48+00:00
MY-KL-002,/cache/thumbs/MY-KL-002-0b6911dd6b.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3205.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3205,2012,130.2,2026-09-08T19:00:48+00:00
MY-KL-003,/cache/thumbs/MY-KL-003-0b6911dd6b.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3205.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3205,2012,130.2,2026-09-08T19:00:48+00:00
MY-KL-004,/cache/thumbs/MY-KL-004-5446619547.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2011/3205.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3205,2011,140.3,2026-09-08T19:00:48+00:00
MY-KL-005,/cache/thumbs/MY-KL-005-0b6911dd6b.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3205.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3205,2012,130.2,2026-09-08T19:00:48+00:00
MY-KL-006,/cache/thumbs/MY-KL-006-0b6911dd6b.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3205.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3205,2012,130.2,2026-09-08T19:00:48+00:00
MY-KL-007,/cache/thumbs/MY-KL-007-0b6911dd6b.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3205.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3205,2012,130.2,2026-09-08T19:00:48+00:00
MY-KL-008,/cache/thumbs/MY-KL-008-0b6911dd6b.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2012/3205.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3205,2012,130.2,2026-09-08T19:00:48+00:00
MY-GT-001,/cache/thumbs/MY-GT-001-145def2dad.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-02/GoogleMapsCompatible_Level12/12/1986/3189.jpg,2026-09-02,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3189,1986,177.7,2026-09-08T19:00:48+00:00
MY-GT-002,/cache/thumbs/MY-GT-002-145def2dad.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-02/GoogleMapsCompatible_Level12/12/1986/3189.jpg,2026-09-02,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3189,1986,177.7,2026-09-08T19:00:48+00:00
MY-GT-003,/cache/thumbs/MY-GT-003-145def2dad.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-02/GoogleMapsCompatible_Level12/12/1986/3189.jpg,2026-09-02,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3189,1986,177.7,2026-09-08T19:00:48+00:00
MY-GT-004,/cache/thumbs/MY-GT-004-145def2dad.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-02/GoogleMapsCompatible_Level12/12/1986/3189.jpg,2026-09-02,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3189,1986,177.7,2026-09-08T19:00:48+00:00
MY-GT-005,/cache/thumbs/MY-GT-005-145def2dad.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-02/GoogleMapsCompatible_Level12/12/1986/3189.jpg,2026-09-02,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3189,1986,177.7,2026-09-08T19:00:48+00:00
MY-GT-006,/cache/thumbs/MY-GT-006-145def2dad.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-02/GoogleMapsCompatible_Level12/12/1986/3189.jpg,2026-09-02,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3189,1986,177.7,2026-09-08T19:00:48+00:00
MY-GT-007,/cache/thumbs/MY-GT-007-145def2dad.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-02/GoogleMapsCompatible_Level12/12/1986/3189.jpg,2026-09-02,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3189,1986,177.7,2026-09-08T19:00:48+00:00
MY-DB-001,/cache/thumbs/MY-DB-001-31ffe579ce.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2031,128.7,2026-09-08T19:00:48+00:00
MY-DB-002,/cache/thumbs/MY-DB-002-31ffe579ce.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2031,128.7,2026-09-08T19:00:48+00:00
MY-DB-003,/cache/thumbs/MY-DB-003-31ffe579ce.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2031,128.7,2026-09-08T19:00:48+00:00
MY-DB-004,/cache/thumbs/MY-DB-004-2ae50d2fb8.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3228.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3228,2031,134.3,2026-09-08T19:00:48+00:00
MY-DB-005,/cache/thumbs/MY-DB-005-31ffe579ce.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2031,128.7,2026-09-08T19:00:48+00:00
MY-DB-006,/cache/thumbs/MY-DB-006-31ffe579ce.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2031,128.7,2026-09-08T19:00:48+00:00
MY-DB-007,/cache/thumbs/MY-DB-007-31ffe579ce.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2031,128.7,2026-09-08T19:00:48+00:00
MY-DB-008,/cache/thumbs/MY-DB-008-31ffe579ce.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/2031/3227.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3227,2031,128.7,2026-09-08T19:00:48+00:00
MY-KK-001,/cache/thumbs/MY-KK-001-addc23003f.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/1979/3368.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3368,1979,48.7,2026-09-08T19:00:48+00:00
MY-KK-002,/cache/thumbs/MY-KK-002-addc23003f.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/1979/3368.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3368,1979,48.7,2026-09-08T19:00:48+00:00
MY-KK-003,/cache/thumbs/MY-KK-003-e020a72aff.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/1980/3368.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3368,1980,163.2,2026-09-08T19:00:48+00:00
MY-KK-004,/cache/thumbs/MY-KK-004-e020a72aff.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/1980/3368.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3368,1980,163.2,2026-09-08T19:00:48+00:00
MY-KK-005,/cache/thumbs/MY-KK-005-addc23003f.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/1979/3368.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3368,1979,48.7,2026-09-08T19:00:48+00:00
MY-KK-006,/cache/thumbs/MY-KK-006-addc23003f.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/1979/3368.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3368,1979,48.7,2026-09-08T19:00:48+00:00
MY-KK-007,/cache/thumbs/MY-KK-007-addc23003f.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-06/GoogleMapsCompatible_Level12/12/1979/3368.jpg,2026-09-06,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3368,1979,48.7,2026-09-08T19:00:48+00:00
ID-PL-001,/cache/thumbs/ID-PL-001-a1ab6b6155.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3262.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3262,2117,111.8,2026-09-08T19:00:48+00:00
ID-PL-002,/cache/thumbs/ID-PL-002-a1ab6b6155.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3262.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3262,2117,111.8,2026-09-08T19:00:48+00:00
ID-PL-003,/cache/thumbs/ID-PL-003-d8bafcc769.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2117,92.2,2026-09-08T19:00:48+00:00
ID-PL-004,/cache/thumbs/ID-PL-004-a1ab6b6155.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3262.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3262,2117,111.8,2026-09-08T19:00:48+00:00
ID-PL-005,/cache/thumbs/ID-PL-005-d8bafcc769.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2117,92.2,2026-09-08T19:00:48+00:00
ID-PL-006,/cache/thumbs/ID-PL-006-d8bafcc769.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2117,92.2,2026-09-08T19:00:48+00:00
ID-PL-007,/cache/thumbs/ID-PL-007-a1ab6b6155.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3262.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3262,2117,111.8,2026-09-08T19:00:48+00:00
ID-PL-008,/cache/thumbs/ID-PL-008-a1ab6b6155.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3262.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3262,2117,111.8,2026-09-08T19:00:48+00:00
ID-PL-009,/cache/thumbs/ID-PL-009-a1ab6b6155.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3262.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3262,2117,111.8,2026-09-08T19:00:48+00:00
ID-PL-010,/cache/thumbs/ID-PL-010-d8bafcc769.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2117,92.2,2026-09-08T19:00:48+00:00
ID-PL-011,/cache/thumbs/ID-PL-011-a1ab6b6155.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3262.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3262,2117,111.8,2026-09-08T19:00:48+00:00
ID-PL-012,/cache/thumbs/ID-PL-012-a1ab6b6155.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2117/3262.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3262,2117,111.8,2026-09-08T19:00:48+00:00
ID-CJ-001,/cache/thumbs/ID-CJ-001-d92b6969f6.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2118/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2118,158.9,2026-09-08T19:00:48+00:00
ID-CJ-002,/cache/thumbs/ID-CJ-002-d92b6969f6.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2118/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2118,158.9,2026-09-08T19:00:48+00:00
ID-CJ-003,/cache/thumbs/ID-CJ-003-d92b6969f6.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2118/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2118,158.9,2026-09-08T19:00:48+00:00
ID-CJ-004,/cache/thumbs/ID-CJ-004-d92b6969f6.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2118/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2118,158.9,2026-09-08T19:00:48+00:00
ID-CJ-005,/cache/thumbs/ID-CJ-005-d92b6969f6.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2118/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2118,158.9,2026-09-08T19:00:48+00:00
ID-CJ-006,/cache/thumbs/ID-CJ-006-d92b6969f6.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2118/3263.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3263,2118,158.9,2026-09-08T19:00:48+00:00
ID-BS-001,/cache/thumbs/ID-BS-001-f321e9e654.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2119/3261.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3261,2119,128.3,2026-09-08T19:00:48+00:00
ID-BS-002,/cache/thumbs/ID-BS-002-f321e9e654.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2119/3261.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3261,2119,128.3,2026-09-08T19:00:48+00:00
ID-BS-003,/cache/thumbs/ID-BS-003-f321e9e654.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2119/3261.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3261,2119,128.3,2026-09-08T19:00:48+00:00
ID-BS-004,/cache/thumbs/ID-BS-004-f321e9e654.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2119/3261.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3261,2119,128.3,2026-09-08T19:00:48+00:00
ID-BS-005,/cache/thumbs/ID-BS-005-f321e9e654.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2119/3261.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3261,2119,128.3,2026-09-08T19:00:48+00:00
ID-BS-006,/cache/thumbs/ID-BS-006-f321e9e654.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2119/3261.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3261,2119,128.3,2026-09-08T19:00:48+00:00
ID-BS-007,/cache/thumbs/ID-BS-007-f321e9e654.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2119/3261.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3261,2119,128.3,2026-09-08T19:00:48+00:00
ID-BS-008,/cache/thumbs/ID-BS-008-f321e9e654.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-08-31/GoogleMapsCompatible_Level12/12/2119/3261.jpg,2026-08-31,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3261,2119,128.3,2026-09-08T19:00:48+00:00
ID-SM-001,/cache/thumbs/ID-SM-001-d46736a66f.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2127/3304.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3304,2127,124.1,2026-09-08T19:00:48+00:00
ID-SM-002,/cache/thumbs/ID-SM-002-d46736a66f.jpg,https://gibs.earthdata.nasa.gov/wmts/epsg3857/best/HLS_S30_Nadir_BRDF_Adjusted_Reflectance/default/2026-09-04/GoogleMapsCompatible_Level12/12/2127/3304.jpg,2026-09-04,NASA GIBS / HLS Sentinel-2,HLS_S30_Nadir_BRDF_Adjusted_Reflectance,12,3304,2127,124.1,2026-09-08T19:00:48+00:00
